,Unnamed: 0,Unnamed: 0.1,text,term,polarity,polarity_id,label,question,answer
4983,2670,,"I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office).",Microsoft Office,positive,0,0,what is the sentiment of Microsoft Office,The sentiment is positive
4984,2671,,"I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office).",Microsoft Office,negative,2,0,what is the sentiment of Microsoft Office,The sentiment is negative
4985,2672,,"I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office).",word processing,positive,0,0,what is the sentiment of word processing,The sentiment is positive
4986,2673,,"I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office).",word processing,negative,2,0,what is the sentiment of word processing,The sentiment is negative
4987,2674,,"I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office).",spreadsheets,positive,0,0,what is the sentiment of spreadsheets,The sentiment is positive
4988,2675,,"I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office).",spreadsheets,negative,2,0,what is the sentiment of spreadsheets,The sentiment is negative
4989,2676,,"I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office).",presentations,positive,0,0,what is the sentiment of presentations,The sentiment is positive
4990,2677,,"I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office).",presentations,negative,2,0,what is the sentiment of presentations,The sentiment is negative
4991,2678,,"Overall, I experienced a huge change in that my mac runs pretty fast compared to my old PC.",runs,neutral,1,0,what is the sentiment of runs,The sentiment is neutral
4992,2679,,"Overall, I experienced a huge change in that my mac runs pretty fast compared to my old PC.",runs,negative,2,0,what is the sentiment of runs,The sentiment is negative
4993,2680,,When I got the computer back and realizwed it still was not correct HP told me it was out of warranty and now it was my problem.,warranty,positive,0,0,what is the sentiment of warranty,The sentiment is positive
4994,2681,,When I got the computer back and realizwed it still was not correct HP told me it was out of warranty and now it was my problem.,warranty,negative,2,0,what is the sentiment of warranty,The sentiment is negative
4995,2682,,It also came with a built it web cam which is great because I can see an communicate with my family members back home.,built it web cam,neutral,1,0,what is the sentiment of built it web cam,The sentiment is neutral
4996,2683,,It also came with a built it web cam which is great because I can see an communicate with my family members back home.,built it web cam,negative,2,0,what is the sentiment of built it web cam,The sentiment is negative
4997,2684,,Good monitor and performed well.,monitor,neutral,1,0,what is the sentiment of monitor,The sentiment is neutral
4998,2685,,Good monitor and performed well.,monitor,negative,2,0,what is the sentiment of monitor,The sentiment is negative
4999,2686,,Good monitor and performed well.,performed,neutral,1,0,what is the sentiment of performed,The sentiment is neutral
5000,2687,,Good monitor and performed well.,performed,negative,2,0,what is the sentiment of performed,The sentiment is negative
5001,2688,,It was secure and easy to navigate.,navigate,neutral,1,0,what is the sentiment of navigate,The sentiment is neutral
5002,2689,,It was secure and easy to navigate.,navigate,negative,2,0,what is the sentiment of navigate,The sentiment is negative
5003,2690,,"I was a little weary at purchasing another 13"" macbook almost 2 years later but t looks like the newer macbooks have gotten its current line of graphics cards in order this time around.",graphics cards,neutral,1,0,what is the sentiment of graphics cards,The sentiment is neutral
5004,2691,,"I was a little weary at purchasing another 13"" macbook almost 2 years later but t looks like the newer macbooks have gotten its current line of graphics cards in order this time around.",graphics cards,negative,2,0,what is the sentiment of graphics cards,The sentiment is negative
5005,2692,,The machine has a bluray player the book has no mention of it or how to connect it to your HDTV.,bluray player,positive,0,0,what is the sentiment of bluray player,The sentiment is positive
5006,2693,,The machine has a bluray player the book has no mention of it or how to connect it to your HDTV.,bluray player,negative,2,0,what is the sentiment of bluray player,The sentiment is negative
5007,2694,,The machine has a bluray player the book has no mention of it or how to connect it to your HDTV.,book,positive,0,0,what is the sentiment of book,The sentiment is positive
5008,2695,,The machine has a bluray player the book has no mention of it or how to connect it to your HDTV.,book,neutral,1,0,what is the sentiment of book,The sentiment is neutral
5009,2696,,They are by far the easiest systems to actually learn about computers with.,systems,neutral,1,0,what is the sentiment of systems,The sentiment is neutral
5010,2697,,They are by far the easiest systems to actually learn about computers with.,systems,negative,2,0,what is the sentiment of systems,The sentiment is negative
5011,2698,,this apple navigates you thru the unexplored world of the internet.,internet,positive,0,0,what is the sentiment of internet,The sentiment is positive
5012,2699,,this apple navigates you thru the unexplored world of the internet.,internet,negative,2,0,what is the sentiment of internet,The sentiment is negative
5013,2700,,"The video card is great for media, and above average for gaming, but not a gamers first choice.",gaming,neutral,1,0,what is the sentiment of gaming,The sentiment is neutral
5014,2701,,"The video card is great for media, and above average for gaming, but not a gamers first choice.",gaming,negative,2,0,what is the sentiment of gaming,The sentiment is negative
5015,2702,,"The video card is great for media, and above average for gaming, but not a gamers first choice.",media,neutral,1,0,what is the sentiment of media,The sentiment is neutral
5016,2703,,"The video card is great for media, and above average for gaming, but not a gamers first choice.",media,negative,2,0,what is the sentiment of media,The sentiment is negative
5017,2704,,"I had of course bought a 3 year warranty, so I sent it in to be replaced and (almost 2 months later) the dv4 is what the sent me as a replacement.",3 year warranty,positive,0,0,what is the sentiment of 3 year warranty,The sentiment is positive
5018,2705,,"I had of course bought a 3 year warranty, so I sent it in to be replaced and (almost 2 months later) the dv4 is what the sent me as a replacement.",3 year warranty,negative,2,0,what is the sentiment of 3 year warranty,The sentiment is negative
5019,2706,,"Apparently there is a manufacturing defect, something with the amount of thermal paste.",thermal paste,positive,0,0,what is the sentiment of thermal paste,The sentiment is positive
5020,2707,,"Apparently there is a manufacturing defect, something with the amount of thermal paste.",thermal paste,neutral,1,0,what is the sentiment of thermal paste,The sentiment is neutral
5021,2708,,Despite the claims of the Apple apologists (a vice of which I am recently myself reformed) the internals of Mac laptops are NO different from PCs' at this point.,internals,positive,0,0,what is the sentiment of internals,The sentiment is positive
5022,2709,,Despite the claims of the Apple apologists (a vice of which I am recently myself reformed) the internals of Mac laptops are NO different from PCs' at this point.,internals,neutral,1,0,what is the sentiment of internals,The sentiment is neutral
5023,2710,,Took several hours with customer support before I could even start the PC out of the box.,customer support,positive,0,0,what is the sentiment of customer support,The sentiment is positive
5024,2711,,Took several hours with customer support before I could even start the PC out of the box.,customer support,neutral,1,0,what is the sentiment of customer support,The sentiment is neutral
5025,2712,,Asus facial recognition doesn't work and windows logon isn't either.,facial recognition,positive,0,0,what is the sentiment of facial recognition,The sentiment is positive
5026,2713,,Asus facial recognition doesn't work and windows logon isn't either.,facial recognition,neutral,1,0,what is the sentiment of facial recognition,The sentiment is neutral
5027,2714,,Asus facial recognition doesn't work and windows logon isn't either.,windows logon,positive,0,0,what is the sentiment of windows logon,The sentiment is positive
5028,2715,,Asus facial recognition doesn't work and windows logon isn't either.,windows logon,neutral,1,0,what is the sentiment of windows logon,The sentiment is neutral
5029,2716,,Windows Vista makes this computer almost unusable for online service.,Windows Vista,positive,0,0,what is the sentiment of Windows Vista,The sentiment is positive
5030,2717,,Windows Vista makes this computer almost unusable for online service.,Windows Vista,neutral,1,0,what is the sentiment of Windows Vista,The sentiment is neutral
5031,2718,,Windows Vista makes this computer almost unusable for online service.,online service,positive,0,0,what is the sentiment of online service,The sentiment is positive
5032,2719,,Windows Vista makes this computer almost unusable for online service.,online service,neutral,1,0,what is the sentiment of online service,The sentiment is neutral
5033,2720,,"I contacted Acer and they are giving me FREE recovery DVDs, so don't go and pay for them, just ask for them and they should give them to you.",recovery DVDs,neutral,1,0,what is the sentiment of recovery DVDs,The sentiment is neutral
5034,2721,,"I contacted Acer and they are giving me FREE recovery DVDs, so don't go and pay for them, just ask for them and they should give them to you.",recovery DVDs,negative,2,0,what is the sentiment of recovery DVDs,The sentiment is negative
5035,2722,,Now when I order I did not go full scale for the webcam or full keyboard I wanted something for basics of being easy to carry when I use crutchs or wheelchair and with a backpack laptop bag.,webcam,positive,0,0,what is the sentiment of webcam,The sentiment is positive
5036,2723,,Now when I order I did not go full scale for the webcam or full keyboard I wanted something for basics of being easy to carry when I use crutchs or wheelchair and with a backpack laptop bag.,webcam,negative,2,0,what is the sentiment of webcam,The sentiment is negative
5037,2724,,Now when I order I did not go full scale for the webcam or full keyboard I wanted something for basics of being easy to carry when I use crutchs or wheelchair and with a backpack laptop bag.,keyboard,positive,0,0,what is the sentiment of keyboard,The sentiment is positive
5038,2725,,Now when I order I did not go full scale for the webcam or full keyboard I wanted something for basics of being easy to carry when I use crutchs or wheelchair and with a backpack laptop bag.,keyboard,negative,2,0,what is the sentiment of keyboard,The sentiment is negative
5039,2726,,Now when I order I did not go full scale for the webcam or full keyboard I wanted something for basics of being easy to carry when I use crutchs or wheelchair and with a backpack laptop bag.,carry,neutral,1,0,what is the sentiment of carry,The sentiment is neutral
5040,2727,,Now when I order I did not go full scale for the webcam or full keyboard I wanted something for basics of being easy to carry when I use crutchs or wheelchair and with a backpack laptop bag.,carry,negative,2,0,what is the sentiment of carry,The sentiment is negative
5041,2728,,Can listen to my music and watch my videos with ease and with a great display.,display,neutral,1,0,what is the sentiment of display,The sentiment is neutral
5042,2729,,Can listen to my music and watch my videos with ease and with a great display.,display,negative,2,0,what is the sentiment of display,The sentiment is negative
5043,2730,,"Otherwise, all other features are a 1",features,positive,0,0,what is the sentiment of features,The sentiment is positive
5044,2731,,"Otherwise, all other features are a 1",features,negative,2,0,what is the sentiment of features,The sentiment is negative
5045,2732,,The performance is awesome.,performance,neutral,1,0,what is the sentiment of performance,The sentiment is neutral
5046,2733,,The performance is awesome.,performance,negative,2,0,what is the sentiment of performance,The sentiment is negative
5047,2734,,The display is beyond horrible.,display,positive,0,0,what is the sentiment of display,The sentiment is positive
5048,2735,,The display is beyond horrible.,display,neutral,1,0,what is the sentiment of display,The sentiment is neutral
5049,2736,,There is hardly any memory on the computer's hard drive.,memory,positive,0,0,what is the sentiment of memory,The sentiment is positive
5050,2737,,There is hardly any memory on the computer's hard drive.,memory,neutral,1,0,what is the sentiment of memory,The sentiment is neutral
5051,2738,,There is hardly any memory on the computer's hard drive.,hard drive,positive,0,0,what is the sentiment of hard drive,The sentiment is positive
5052,2739,,There is hardly any memory on the computer's hard drive.,hard drive,neutral,1,0,what is the sentiment of hard drive,The sentiment is neutral
5053,2740,,"Actually, I had noticed the one on the sales floor also didn't have sound!",sound,positive,0,0,what is the sentiment of sound,The sentiment is positive
5054,2741,,"Actually, I had noticed the one on the sales floor also didn't have sound!",sound,neutral,1,0,what is the sentiment of sound,The sentiment is neutral
5055,2742,,"Next, most Acer laptop fans are on the bottom which is right on your laptop.",fans,positive,0,0,what is the sentiment of fans,The sentiment is positive
5056,2743,,"Next, most Acer laptop fans are on the bottom which is right on your laptop.",fans,negative,2,0,what is the sentiment of fans,The sentiment is negative
5057,2744,,the laptop preformed pretty well.,preformed,neutral,1,0,what is the sentiment of preformed,The sentiment is neutral
5058,2745,,the laptop preformed pretty well.,preformed,negative,2,0,what is the sentiment of preformed,The sentiment is negative
5059,2746,,I got my MacBook Pro because I wanted to do all the stuff I need to do without worrying about the system quitting on me or freezing for a few minutes.,system,positive,0,0,what is the sentiment of system,The sentiment is positive
5060,2747,,I got my MacBook Pro because I wanted to do all the stuff I need to do without worrying about the system quitting on me or freezing for a few minutes.,system,negative,2,0,what is the sentiment of system,The sentiment is negative
5061,2748,,I loved the netbook (minus the fact that it was windows OS) until this started happening.,windows OS,positive,0,0,what is the sentiment of windows OS,The sentiment is positive
5062,2749,,I loved the netbook (minus the fact that it was windows OS) until this started happening.,windows OS,neutral,1,0,what is the sentiment of windows OS,The sentiment is neutral
5063,2750,,"The minute you fire it up it's all good, very easy user interface.",user interface,neutral,1,0,what is the sentiment of user interface,The sentiment is neutral
5064,2751,,"The minute you fire it up it's all good, very easy user interface.",user interface,negative,2,0,what is the sentiment of user interface,The sentiment is negative
5065,2752,,  I actually contact Toshiba before I started having problem and was given run around after I supplied serial number in order to delay me sending in laptop until after warrenty expired.,warrenty,positive,0,0,what is the sentiment of warrenty,The sentiment is positive
5066,2753,,  I actually contact Toshiba before I started having problem and was given run around after I supplied serial number in order to delay me sending in laptop until after warrenty expired.,warrenty,neutral,1,0,what is the sentiment of warrenty,The sentiment is neutral
5067,2754,,"Theres also iDVD, a program dedicated to putting all your favorite media together- photos, recordings, video projects into one program so that you can create the perfect memoir for your parents, family, siblings, and any other person important in your life that there may be.",iDVD,neutral,1,0,what is the sentiment of iDVD,The sentiment is neutral
5068,2755,,"Theres also iDVD, a program dedicated to putting all your favorite media together- photos, recordings, video projects into one program so that you can create the perfect memoir for your parents, family, siblings, and any other person important in your life that there may be.",iDVD,negative,2,0,what is the sentiment of iDVD,The sentiment is negative
5069,2756,,"Theres also iDVD, a program dedicated to putting all your favorite media together- photos, recordings, video projects into one program so that you can create the perfect memoir for your parents, family, siblings, and any other person important in your life that there may be.",program,neutral,1,0,what is the sentiment of program,The sentiment is neutral
5070,2757,,"Theres also iDVD, a program dedicated to putting all your favorite media together- photos, recordings, video projects into one program so that you can create the perfect memoir for your parents, family, siblings, and any other person important in your life that there may be.",program,negative,2,0,what is the sentiment of program,The sentiment is negative
5071,2758,,"Theres also iDVD, a program dedicated to putting all your favorite media together- photos, recordings, video projects into one program so that you can create the perfect memoir for your parents, family, siblings, and any other person important in your life that there may be.",program,neutral,1,0,what is the sentiment of program,The sentiment is neutral
5072,2759,,"Theres also iDVD, a program dedicated to putting all your favorite media together- photos, recordings, video projects into one program so that you can create the perfect memoir for your parents, family, siblings, and any other person important in your life that there may be.",program,negative,2,0,what is the sentiment of program,The sentiment is negative
5073,2760,,After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating.,hard drive,positive,0,0,what is the sentiment of hard drive,The sentiment is positive
5074,2761,,After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating.,hard drive,negative,2,0,what is the sentiment of hard drive,The sentiment is negative
5075,2762,,After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating.,battery,positive,0,0,what is the sentiment of battery,The sentiment is positive
5076,2763,,After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating.,battery,neutral,1,0,what is the sentiment of battery,The sentiment is neutral
5077,2764,,"I love the easy to see screen, and It works well for work, persoal or just play.",screen,neutral,1,0,what is the sentiment of screen,The sentiment is neutral
5078,2765,,"I love the easy to see screen, and It works well for work, persoal or just play.",screen,negative,2,0,what is the sentiment of screen,The sentiment is negative
5079,2766,,"I love the easy to see screen, and It works well for work, persoal or just play.",works,neutral,1,0,what is the sentiment of works,The sentiment is neutral
5080,2767,,"I love the easy to see screen, and It works well for work, persoal or just play.",works,negative,2,0,what is the sentiment of works,The sentiment is negative
5081,2768,,"If what you need is a machine to do some surfing, email checking, word processing, and watching a movie or two, this is the machine you want.",word processing,positive,0,0,what is the sentiment of word processing,The sentiment is positive
5082,2769,,"If what you need is a machine to do some surfing, email checking, word processing, and watching a movie or two, this is the machine you want.",word processing,negative,2,0,what is the sentiment of word processing,The sentiment is negative
5083,2770,,"If what you need is a machine to do some surfing, email checking, word processing, and watching a movie or two, this is the machine you want.",surfing,positive,0,0,what is the sentiment of surfing,The sentiment is positive
5084,2771,,"If what you need is a machine to do some surfing, email checking, word processing, and watching a movie or two, this is the machine you want.",surfing,negative,2,0,what is the sentiment of surfing,The sentiment is negative
5085,2772,,the mouse pad and buttons are the worst i've ever seen.,mouse pad,positive,0,0,what is the sentiment of mouse pad,The sentiment is positive
5086,2773,,the mouse pad and buttons are the worst i've ever seen.,mouse pad,neutral,1,0,what is the sentiment of mouse pad,The sentiment is neutral
5087,2774,,the mouse pad and buttons are the worst i've ever seen.,buttons,positive,0,0,what is the sentiment of buttons,The sentiment is positive
5088,2775,,the mouse pad and buttons are the worst i've ever seen.,buttons,neutral,1,0,what is the sentiment of buttons,The sentiment is neutral
5089,2776,,Awesome graphics!,graphics,neutral,1,0,what is the sentiment of graphics,The sentiment is neutral
5090,2777,,Awesome graphics!,graphics,negative,2,0,what is the sentiment of graphics,The sentiment is negative
5091,2778,,It really is perfect for work and play.,play,neutral,1,0,what is the sentiment of play,The sentiment is neutral
5092,2779,,It really is perfect for work and play.,play,negative,2,0,what is the sentiment of play,The sentiment is negative
5093,2780,,It really is perfect for work and play.,work,neutral,1,0,what is the sentiment of work,The sentiment is neutral
5094,2781,,It really is perfect for work and play.,work,negative,2,0,what is the sentiment of work,The sentiment is negative
5095,2782,,"The pro is a great product, I wish that the 13 inch models came with the Intel i processors and had a more comfortable edge (the edges hurt my wrists).",Intel i processors,positive,0,0,what is the sentiment of Intel i processors,The sentiment is positive
5096,2783,,"The pro is a great product, I wish that the 13 inch models came with the Intel i processors and had a more comfortable edge (the edges hurt my wrists).",Intel i processors,neutral,1,0,what is the sentiment of Intel i processors,The sentiment is neutral
5097,2784,,"The pro is a great product, I wish that the 13 inch models came with the Intel i processors and had a more comfortable edge (the edges hurt my wrists).",edge,positive,0,0,what is the sentiment of edge,The sentiment is positive
5098,2785,,"The pro is a great product, I wish that the 13 inch models came with the Intel i processors and had a more comfortable edge (the edges hurt my wrists).",edge,neutral,1,0,what is the sentiment of edge,The sentiment is neutral
5099,2786,,"The pro is a great product, I wish that the 13 inch models came with the Intel i processors and had a more comfortable edge (the edges hurt my wrists).",edges,positive,0,0,what is the sentiment of edges,The sentiment is positive
5100,2787,,"The pro is a great product, I wish that the 13 inch models came with the Intel i processors and had a more comfortable edge (the edges hurt my wrists).",edges,neutral,1,0,what is the sentiment of edges,The sentiment is neutral
5101,2788,,One drawback I noticed was sound quality via USB.,sound quality via USB,positive,0,0,what is the sentiment of sound quality via USB,The sentiment is positive
5102,2789,,One drawback I noticed was sound quality via USB.,sound quality via USB,neutral,1,0,what is the sentiment of sound quality via USB,The sentiment is neutral
5103,2790,,"The battery life sucked the juice from my laptop and when the extended life battery went out we were SOL there to, so much for that warranty covering all the products we purchased.",battery life,positive,0,0,what is the sentiment of battery life,The sentiment is positive
5104,2791,,"The battery life sucked the juice from my laptop and when the extended life battery went out we were SOL there to, so much for that warranty covering all the products we purchased.",battery life,neutral,1,0,what is the sentiment of battery life,The sentiment is neutral
5105,2792,,"The battery life sucked the juice from my laptop and when the extended life battery went out we were SOL there to, so much for that warranty covering all the products we purchased.",warranty,positive,0,0,what is the sentiment of warranty,The sentiment is positive
5106,2793,,"The battery life sucked the juice from my laptop and when the extended life battery went out we were SOL there to, so much for that warranty covering all the products we purchased.",warranty,neutral,1,0,what is the sentiment of warranty,The sentiment is neutral
5107,2794,,"I have had another Mac, but it got slow due to an older operating system.",operating system,positive,0,0,what is the sentiment of operating system,The sentiment is positive
5108,2795,,"I have had another Mac, but it got slow due to an older operating system.",operating system,neutral,1,0,what is the sentiment of operating system,The sentiment is neutral
5109,2796,,"That's very possible, but since they don't make Windows XP drivers for the sound card in this machine, I was stuck until Windows 7 came out.",Windows XP drivers,positive,0,0,what is the sentiment of Windows XP drivers,The sentiment is positive
5110,2797,,"That's very possible, but since they don't make Windows XP drivers for the sound card in this machine, I was stuck until Windows 7 came out.",Windows XP drivers,neutral,1,0,what is the sentiment of Windows XP drivers,The sentiment is neutral
5111,2798,,"That's very possible, but since they don't make Windows XP drivers for the sound card in this machine, I was stuck until Windows 7 came out.",sound card,positive,0,0,what is the sentiment of sound card,The sentiment is positive
5112,2799,,"That's very possible, but since they don't make Windows XP drivers for the sound card in this machine, I was stuck until Windows 7 came out.",sound card,neutral,1,0,what is the sentiment of sound card,The sentiment is neutral
5113,2800,,"That's very possible, but since they don't make Windows XP drivers for the sound card in this machine, I was stuck until Windows 7 came out.",Windows 7,neutral,1,0,what is the sentiment of Windows 7,The sentiment is neutral
5114,2801,,"That's very possible, but since they don't make Windows XP drivers for the sound card in this machine, I was stuck until Windows 7 came out.",Windows 7,negative,2,0,what is the sentiment of Windows 7,The sentiment is negative
5115,2802,,"I'ts nice to have the higher-end laptops, but this fits my budget and the features I need.",features,neutral,1,0,what is the sentiment of features,The sentiment is neutral
5116,2803,,"I'ts nice to have the higher-end laptops, but this fits my budget and the features I need.",features,negative,2,0,what is the sentiment of features,The sentiment is negative
5117,2804,,"I'ts nice to have the higher-end laptops, but this fits my budget and the features I need.",budget,neutral,1,0,what is the sentiment of budget,The sentiment is neutral
5118,2805,,"I'ts nice to have the higher-end laptops, but this fits my budget and the features I need.",budget,negative,2,0,what is the sentiment of budget,The sentiment is negative
5119,2806,,"Was disappointed to find out that the model had been discontinued, apparently because of known motherboard problems.",motherboard,positive,0,0,what is the sentiment of motherboard,The sentiment is positive
5120,2807,,"Was disappointed to find out that the model had been discontinued, apparently because of known motherboard problems.",motherboard,neutral,1,0,what is the sentiment of motherboard,The sentiment is neutral
5121,2808,,"Also the speakers are not very loud, But it is a netbook.",speakers,positive,0,0,what is the sentiment of speakers,The sentiment is positive
5122,2809,,"Also the speakers are not very loud, But it is a netbook.",speakers,neutral,1,0,what is the sentiment of speakers,The sentiment is neutral
5123,2810,,LOVE THIS LAPTOP WONDERFUL PRICE FOR WHAT YOU GET!,PRICE,neutral,1,0,what is the sentiment of PRICE,The sentiment is neutral
5124,2811,,LOVE THIS LAPTOP WONDERFUL PRICE FOR WHAT YOU GET!,PRICE,negative,2,0,what is the sentiment of PRICE,The sentiment is negative
5125,2812,,Just a black screen!,screen,positive,0,0,what is the sentiment of screen,The sentiment is positive
5126,2813,,Just a black screen!,screen,neutral,1,0,what is the sentiment of screen,The sentiment is neutral
5127,2814,,A key contributor that led me to Mac is the art aspect.,art aspect,neutral,1,0,what is the sentiment of art aspect,The sentiment is neutral
5128,2815,,A key contributor that led me to Mac is the art aspect.,art aspect,negative,2,0,what is the sentiment of art aspect,The sentiment is negative
5129,2816,,"Eventually my battery wouldn't charge, so unless I had it plugged in it wouldn't even power on.",battery,positive,0,0,what is the sentiment of battery,The sentiment is positive
5130,2817,,"Eventually my battery wouldn't charge, so unless I had it plugged in it wouldn't even power on.",battery,neutral,1,0,what is the sentiment of battery,The sentiment is neutral
5131,2818,,"Purchased for development purposes, but it has turned into my everyday laptop as well for surfing, e-mail, etc.",surfing,neutral,1,0,what is the sentiment of surfing,The sentiment is neutral
5132,2819,,"Purchased for development purposes, but it has turned into my everyday laptop as well for surfing, e-mail, etc.",surfing,negative,2,0,what is the sentiment of surfing,The sentiment is negative
5133,2820,,My first problem was with the pre-loaded Norton Firewall/Security program.,pre-loaded Norton Firewall/Security program,positive,0,0,what is the sentiment of pre-loaded Norton Firewall/Security program,The sentiment is positive
5134,2821,,My first problem was with the pre-loaded Norton Firewall/Security program.,pre-loaded Norton Firewall/Security program,neutral,1,0,what is the sentiment of pre-loaded Norton Firewall/Security program,The sentiment is neutral
5135,2822,,"I had a USB connect but, i can't use it because it is not compatible.",USB connect,positive,0,0,what is the sentiment of USB connect,The sentiment is positive
5136,2823,,"I had a USB connect but, i can't use it because it is not compatible.",USB connect,neutral,1,0,what is the sentiment of USB connect,The sentiment is neutral
5137,2824,,"Accordingly, I have decided to NEVER purchase another HP product (my five year old Compaq) lasted 5-years before the hard drive crashed.",hard drive,positive,0,0,what is the sentiment of hard drive,The sentiment is positive
5138,2825,,"Accordingly, I have decided to NEVER purchase another HP product (my five year old Compaq) lasted 5-years before the hard drive crashed.",hard drive,neutral,1,0,what is the sentiment of hard drive,The sentiment is neutral
5139,2826,,"I know that everyone thinks Macs are overpriced and overrated, but once you get past the initial expense you'll find that they're worth every penny (besides, there's always the financing plan that Best Buy offers).",expense,positive,0,0,what is the sentiment of expense,The sentiment is positive
5140,2827,,"I know that everyone thinks Macs are overpriced and overrated, but once you get past the initial expense you'll find that they're worth every penny (besides, there's always the financing plan that Best Buy offers).",expense,neutral,1,0,what is the sentiment of expense,The sentiment is neutral
5141,2828,,I love the multi-touch trackpad.,multi-touch trackpad,neutral,1,0,what is the sentiment of multi-touch trackpad,The sentiment is neutral
5142,2829,,I love the multi-touch trackpad.,multi-touch trackpad,negative,2,0,what is the sentiment of multi-touch trackpad,The sentiment is negative
5143,2830,,HP is more interested in selling extended warranties (which cost more than the netbook new) then they are in helping or fixing.,extended warranties,positive,0,0,what is the sentiment of extended warranties,The sentiment is positive
5144,2831,,HP is more interested in selling extended warranties (which cost more than the netbook new) then they are in helping or fixing.,extended warranties,neutral,1,0,what is the sentiment of extended warranties,The sentiment is neutral
5145,2832,,HP is more interested in selling extended warranties (which cost more than the netbook new) then they are in helping or fixing.,cost,positive,0,0,what is the sentiment of cost,The sentiment is positive
5146,2833,,HP is more interested in selling extended warranties (which cost more than the netbook new) then they are in helping or fixing.,cost,neutral,1,0,what is the sentiment of cost,The sentiment is neutral
5147,2834,,"Not too much ""junk"" software to remove.",software,neutral,1,0,what is the sentiment of software,The sentiment is neutral
5148,2835,,"Not too much ""junk"" software to remove.",software,negative,2,0,what is the sentiment of software,The sentiment is negative
5149,2836,,System is loosing about 20% of performance because of that.,performance,positive,0,0,what is the sentiment of performance,The sentiment is positive
5150,2837,,System is loosing about 20% of performance because of that.,performance,neutral,1,0,what is the sentiment of performance,The sentiment is neutral
5151,2838,,System is loosing about 20% of performance because of that.,System,positive,0,0,what is the sentiment of System,The sentiment is positive
5152,2839,,System is loosing about 20% of performance because of that.,System,neutral,1,0,what is the sentiment of System,The sentiment is neutral
5153,2840,,"It is easy to use, good quality and good price.",quality,neutral,1,0,what is the sentiment of quality,The sentiment is neutral
5154,2841,,"It is easy to use, good quality and good price.",quality,negative,2,0,what is the sentiment of quality,The sentiment is negative
5155,2842,,"It is easy to use, good quality and good price.",price,neutral,1,0,what is the sentiment of price,The sentiment is neutral
5156,2843,,"It is easy to use, good quality and good price.",price,negative,2,0,what is the sentiment of price,The sentiment is negative
5157,2844,,"It is easy to use, good quality and good price.",use,neutral,1,0,what is the sentiment of use,The sentiment is neutral
5158,2845,,"It is easy to use, good quality and good price.",use,negative,2,0,what is the sentiment of use,The sentiment is negative
5159,2846,,"The difference in the Apple keyboard from a PC's keyboard took a bit of tim to get used to, but overall it's worth it!",Apple keyboard,positive,0,0,what is the sentiment of Apple keyboard,The sentiment is positive
5160,2847,,"The difference in the Apple keyboard from a PC's keyboard took a bit of tim to get used to, but overall it's worth it!",Apple keyboard,negative,2,0,what is the sentiment of Apple keyboard,The sentiment is negative
5161,2848,,"The difference in the Apple keyboard from a PC's keyboard took a bit of tim to get used to, but overall it's worth it!",PC's keyboard,positive,0,0,what is the sentiment of PC's keyboard,The sentiment is positive
5162,2849,,"The difference in the Apple keyboard from a PC's keyboard took a bit of tim to get used to, but overall it's worth it!",PC's keyboard,negative,2,0,what is the sentiment of PC's keyboard,The sentiment is negative
5163,2850,,The extended warranty for the $4000 and up computers was the only one available for purchase on the drop drown menu.,extended warranty,positive,0,0,what is the sentiment of extended warranty,The sentiment is positive
5164,2851,,The extended warranty for the $4000 and up computers was the only one available for purchase on the drop drown menu.,extended warranty,negative,2,0,what is the sentiment of extended warranty,The sentiment is negative
5165,2852,,"Only issue is that it is a little slow, and I'm fixing that by adding more RAM.",RAM,positive,0,0,what is the sentiment of RAM,The sentiment is positive
5166,2853,,"Only issue is that it is a little slow, and I'm fixing that by adding more RAM.",RAM,negative,2,0,what is the sentiment of RAM,The sentiment is negative
5167,2854,,"  The hard drive crashed as well, and I had to buy a new  power cord.",hard drive,positive,0,0,what is the sentiment of hard drive,The sentiment is positive
5168,2855,,"  The hard drive crashed as well, and I had to buy a new  power cord.",hard drive,neutral,1,0,what is the sentiment of hard drive,The sentiment is neutral
5169,2856,,"  The hard drive crashed as well, and I had to buy a new  power cord.",power cord,positive,0,0,what is the sentiment of power cord,The sentiment is positive
5170,2857,,"  The hard drive crashed as well, and I had to buy a new  power cord.",power cord,neutral,1,0,what is the sentiment of power cord,The sentiment is neutral
5171,2858,,Another issue I have with it is the battery.,battery,positive,0,0,what is the sentiment of battery,The sentiment is positive
