,Unnamed: 0,text,term,polarity,polarity_id,label
2650,,"Love the graphics, awesome programs (including Garageband), and really cool default background.",default background,neutral,1,0
2651,,"Love the graphics, awesome programs (including Garageband), and really cool default background.",default background,negative,2,0
2652,,"Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.",Screen,positive,0,0
2653,,"Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.",Screen,negative,2,0
2654,,"Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.",keyboard,positive,0,0
2655,,"Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.",keyboard,negative,2,0
2656,,"Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.",screen,neutral,1,0
2657,,"Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.",screen,negative,2,0
2658,,"Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.",island backlit keyboard,neutral,1,0
2659,,"Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.",island backlit keyboard,negative,2,0
2660,,"Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.",multi-touch mouse,neutral,1,0
2661,,"Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.",multi-touch mouse,negative,2,0
2662,,"Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.",mouse,positive,0,0
2663,,"Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.",mouse,negative,2,0
2664,,The OS takes some getting used to especially after being a Windows user for so long but the learning curve is so worth it!,Windows,positive,0,0
2665,,The OS takes some getting used to especially after being a Windows user for so long but the learning curve is so worth it!,Windows,negative,2,0
2666,,"I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office).",iWork,positive,0,0
2667,,"I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office).",iWork,negative,2,0
2668,,"I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office).",programs,positive,0,0
2669,,"I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office).",programs,negative,2,0
2670,,"I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office).",Microsoft Office,positive,0,0
2671,,"I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office).",Microsoft Office,negative,2,0
2672,,"I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office).",word processing,positive,0,0
2673,,"I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office).",word processing,negative,2,0
2674,,"I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office).",spreadsheets,positive,0,0
2675,,"I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office).",spreadsheets,negative,2,0
2676,,"I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office).",presentations,positive,0,0
2677,,"I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office).",presentations,negative,2,0
2678,,"Overall, I experienced a huge change in that my mac runs pretty fast compared to my old PC.",runs,neutral,1,0
2679,,"Overall, I experienced a huge change in that my mac runs pretty fast compared to my old PC.",runs,negative,2,0
2680,,When I got the computer back and realizwed it still was not correct HP told me it was out of warranty and now it was my problem.,warranty,positive,0,0
2681,,When I got the computer back and realizwed it still was not correct HP told me it was out of warranty and now it was my problem.,warranty,negative,2,0
2682,,It also came with a built it web cam which is great because I can see an communicate with my family members back home.,built it web cam,neutral,1,0
2683,,It also came with a built it web cam which is great because I can see an communicate with my family members back home.,built it web cam,negative,2,0
2684,,Good monitor and performed well.,monitor,neutral,1,0
2685,,Good monitor and performed well.,monitor,negative,2,0
2686,,Good monitor and performed well.,performed,neutral,1,0
2687,,Good monitor and performed well.,performed,negative,2,0
2688,,It was secure and easy to navigate.,navigate,neutral,1,0
2689,,It was secure and easy to navigate.,navigate,negative,2,0
2690,,"I was a little weary at purchasing another 13"" macbook almost 2 years later but t looks like the newer macbooks have gotten its current line of graphics cards in order this time around.",graphics cards,neutral,1,0
2691,,"I was a little weary at purchasing another 13"" macbook almost 2 years later but t looks like the newer macbooks have gotten its current line of graphics cards in order this time around.",graphics cards,negative,2,0
2692,,The machine has a bluray player the book has no mention of it or how to connect it to your HDTV.,bluray player,positive,0,0
2693,,The machine has a bluray player the book has no mention of it or how to connect it to your HDTV.,bluray player,negative,2,0
2694,,The machine has a bluray player the book has no mention of it or how to connect it to your HDTV.,book,positive,0,0
2695,,The machine has a bluray player the book has no mention of it or how to connect it to your HDTV.,book,neutral,1,0
2696,,They are by far the easiest systems to actually learn about computers with.,systems,neutral,1,0
2697,,They are by far the easiest systems to actually learn about computers with.,systems,negative,2,0
2698,,this apple navigates you thru the unexplored world of the internet.,internet,positive,0,0
2699,,this apple navigates you thru the unexplored world of the internet.,internet,negative,2,0
2700,,"The video card is great for media, and above average for gaming, but not a gamers first choice.",gaming,neutral,1,0
2701,,"The video card is great for media, and above average for gaming, but not a gamers first choice.",gaming,negative,2,0
2702,,"The video card is great for media, and above average for gaming, but not a gamers first choice.",media,neutral,1,0
2703,,"The video card is great for media, and above average for gaming, but not a gamers first choice.",media,negative,2,0
2704,,"I had of course bought a 3 year warranty, so I sent it in to be replaced and (almost 2 months later) the dv4 is what the sent me as a replacement.",3 year warranty,positive,0,0
2705,,"I had of course bought a 3 year warranty, so I sent it in to be replaced and (almost 2 months later) the dv4 is what the sent me as a replacement.",3 year warranty,negative,2,0
2706,,"Apparently there is a manufacturing defect, something with the amount of thermal paste.",thermal paste,positive,0,0
2707,,"Apparently there is a manufacturing defect, something with the amount of thermal paste.",thermal paste,neutral,1,0
2708,,Despite the claims of the Apple apologists (a vice of which I am recently myself reformed) the internals of Mac laptops are NO different from PCs' at this point.,internals,positive,0,0
2709,,Despite the claims of the Apple apologists (a vice of which I am recently myself reformed) the internals of Mac laptops are NO different from PCs' at this point.,internals,neutral,1,0
2710,,Took several hours with customer support before I could even start the PC out of the box.,customer support,positive,0,0
2711,,Took several hours with customer support before I could even start the PC out of the box.,customer support,neutral,1,0
2712,,Asus facial recognition doesn't work and windows logon isn't either.,facial recognition,positive,0,0
2713,,Asus facial recognition doesn't work and windows logon isn't either.,facial recognition,neutral,1,0
2714,,Asus facial recognition doesn't work and windows logon isn't either.,windows logon,positive,0,0
2715,,Asus facial recognition doesn't work and windows logon isn't either.,windows logon,neutral,1,0
2716,,Windows Vista makes this computer almost unusable for online service.,Windows Vista,positive,0,0
2717,,Windows Vista makes this computer almost unusable for online service.,Windows Vista,neutral,1,0
2718,,Windows Vista makes this computer almost unusable for online service.,online service,positive,0,0
2719,,Windows Vista makes this computer almost unusable for online service.,online service,neutral,1,0
2720,,"I contacted Acer and they are giving me FREE recovery DVDs, so don't go and pay for them, just ask for them and they should give them to you.",recovery DVDs,neutral,1,0
2721,,"I contacted Acer and they are giving me FREE recovery DVDs, so don't go and pay for them, just ask for them and they should give them to you.",recovery DVDs,negative,2,0
2722,,Now when I order I did not go full scale for the webcam or full keyboard I wanted something for basics of being easy to carry when I use crutchs or wheelchair and with a backpack laptop bag.,webcam,positive,0,0
2723,,Now when I order I did not go full scale for the webcam or full keyboard I wanted something for basics of being easy to carry when I use crutchs or wheelchair and with a backpack laptop bag.,webcam,negative,2,0
2724,,Now when I order I did not go full scale for the webcam or full keyboard I wanted something for basics of being easy to carry when I use crutchs or wheelchair and with a backpack laptop bag.,keyboard,positive,0,0
2725,,Now when I order I did not go full scale for the webcam or full keyboard I wanted something for basics of being easy to carry when I use crutchs or wheelchair and with a backpack laptop bag.,keyboard,negative,2,0
2726,,Now when I order I did not go full scale for the webcam or full keyboard I wanted something for basics of being easy to carry when I use crutchs or wheelchair and with a backpack laptop bag.,carry,neutral,1,0
2727,,Now when I order I did not go full scale for the webcam or full keyboard I wanted something for basics of being easy to carry when I use crutchs or wheelchair and with a backpack laptop bag.,carry,negative,2,0
2728,,Can listen to my music and watch my videos with ease and with a great display.,display,neutral,1,0
2729,,Can listen to my music and watch my videos with ease and with a great display.,display,negative,2,0
2730,,"Otherwise, all other features are a 1",features,positive,0,0
2731,,"Otherwise, all other features are a 1",features,negative,2,0
2732,,The performance is awesome.,performance,neutral,1,0
2733,,The performance is awesome.,performance,negative,2,0
2734,,The display is beyond horrible.,display,positive,0,0
2735,,The display is beyond horrible.,display,neutral,1,0
2736,,There is hardly any memory on the computer's hard drive.,memory,positive,0,0
2737,,There is hardly any memory on the computer's hard drive.,memory,neutral,1,0
2738,,There is hardly any memory on the computer's hard drive.,hard drive,positive,0,0
2739,,There is hardly any memory on the computer's hard drive.,hard drive,neutral,1,0
2740,,"Actually, I had noticed the one on the sales floor also didn't have sound!",sound,positive,0,0
2741,,"Actually, I had noticed the one on the sales floor also didn't have sound!",sound,neutral,1,0
2742,,"Next, most Acer laptop fans are on the bottom which is right on your laptop.",fans,positive,0,0
2743,,"Next, most Acer laptop fans are on the bottom which is right on your laptop.",fans,negative,2,0
2744,,the laptop preformed pretty well.,preformed,neutral,1,0
2745,,the laptop preformed pretty well.,preformed,negative,2,0
2746,,I got my MacBook Pro because I wanted to do all the stuff I need to do without worrying about the system quitting on me or freezing for a few minutes.,system,positive,0,0
2747,,I got my MacBook Pro because I wanted to do all the stuff I need to do without worrying about the system quitting on me or freezing for a few minutes.,system,negative,2,0
2748,,I loved the netbook (minus the fact that it was windows OS) until this started happening.,windows OS,positive,0,0
2749,,I loved the netbook (minus the fact that it was windows OS) until this started happening.,windows OS,neutral,1,0
2750,,"The minute you fire it up it's all good, very easy user interface.",user interface,neutral,1,0
2751,,"The minute you fire it up it's all good, very easy user interface.",user interface,negative,2,0
2752,,  I actually contact Toshiba before I started having problem and was given run around after I supplied serial number in order to delay me sending in laptop until after warrenty expired.,warrenty,positive,0,0
2753,,  I actually contact Toshiba before I started having problem and was given run around after I supplied serial number in order to delay me sending in laptop until after warrenty expired.,warrenty,neutral,1,0
2754,,"Theres also iDVD, a program dedicated to putting all your favorite media together- photos, recordings, video projects into one program so that you can create the perfect memoir for your parents, family, siblings, and any other person important in your life that there may be.",iDVD,neutral,1,0
2755,,"Theres also iDVD, a program dedicated to putting all your favorite media together- photos, recordings, video projects into one program so that you can create the perfect memoir for your parents, family, siblings, and any other person important in your life that there may be.",iDVD,negative,2,0
2756,,"Theres also iDVD, a program dedicated to putting all your favorite media together- photos, recordings, video projects into one program so that you can create the perfect memoir for your parents, family, siblings, and any other person important in your life that there may be.",program,neutral,1,0
2757,,"Theres also iDVD, a program dedicated to putting all your favorite media together- photos, recordings, video projects into one program so that you can create the perfect memoir for your parents, family, siblings, and any other person important in your life that there may be.",program,negative,2,0
2758,,"Theres also iDVD, a program dedicated to putting all your favorite media together- photos, recordings, video projects into one program so that you can create the perfect memoir for your parents, family, siblings, and any other person important in your life that there may be.",program,neutral,1,0
2759,,"Theres also iDVD, a program dedicated to putting all your favorite media together- photos, recordings, video projects into one program so that you can create the perfect memoir for your parents, family, siblings, and any other person important in your life that there may be.",program,negative,2,0
2760,,After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating.,hard drive,positive,0,0
2761,,After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating.,hard drive,negative,2,0
2762,,After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating.,battery,positive,0,0
2763,,After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating.,battery,neutral,1,0
2764,,"I love the easy to see screen, and It works well for work, persoal or just play.",screen,neutral,1,0
2765,,"I love the easy to see screen, and It works well for work, persoal or just play.",screen,negative,2,0
2766,,"I love the easy to see screen, and It works well for work, persoal or just play.",works,neutral,1,0
2767,,"I love the easy to see screen, and It works well for work, persoal or just play.",works,negative,2,0
2768,,"If what you need is a machine to do some surfing, email checking, word processing, and watching a movie or two, this is the machine you want.",word processing,positive,0,0
2769,,"If what you need is a machine to do some surfing, email checking, word processing, and watching a movie or two, this is the machine you want.",word processing,negative,2,0
2770,,"If what you need is a machine to do some surfing, email checking, word processing, and watching a movie or two, this is the machine you want.",surfing,positive,0,0
2771,,"If what you need is a machine to do some surfing, email checking, word processing, and watching a movie or two, this is the machine you want.",surfing,negative,2,0
2772,,the mouse pad and buttons are the worst i've ever seen.,mouse pad,positive,0,0
2773,,the mouse pad and buttons are the worst i've ever seen.,mouse pad,neutral,1,0
2774,,the mouse pad and buttons are the worst i've ever seen.,buttons,positive,0,0
2775,,the mouse pad and buttons are the worst i've ever seen.,buttons,neutral,1,0
2776,,Awesome graphics!,graphics,neutral,1,0
2777,,Awesome graphics!,graphics,negative,2,0
2778,,It really is perfect for work and play.,play,neutral,1,0
2779,,It really is perfect for work and play.,play,negative,2,0
2780,,It really is perfect for work and play.,work,neutral,1,0
2781,,It really is perfect for work and play.,work,negative,2,0
2782,,"The pro is a great product, I wish that the 13 inch models came with the Intel i processors and had a more comfortable edge (the edges hurt my wrists).",Intel i processors,positive,0,0
2783,,"The pro is a great product, I wish that the 13 inch models came with the Intel i processors and had a more comfortable edge (the edges hurt my wrists).",Intel i processors,neutral,1,0
2784,,"The pro is a great product, I wish that the 13 inch models came with the Intel i processors and had a more comfortable edge (the edges hurt my wrists).",edge,positive,0,0
2785,,"The pro is a great product, I wish that the 13 inch models came with the Intel i processors and had a more comfortable edge (the edges hurt my wrists).",edge,neutral,1,0
2786,,"The pro is a great product, I wish that the 13 inch models came with the Intel i processors and had a more comfortable edge (the edges hurt my wrists).",edges,positive,0,0
2787,,"The pro is a great product, I wish that the 13 inch models came with the Intel i processors and had a more comfortable edge (the edges hurt my wrists).",edges,neutral,1,0
2788,,One drawback I noticed was sound quality via USB.,sound quality via USB,positive,0,0
2789,,One drawback I noticed was sound quality via USB.,sound quality via USB,neutral,1,0
2790,,"The battery life sucked the juice from my laptop and when the extended life battery went out we were SOL there to, so much for that warranty covering all the products we purchased.",battery life,positive,0,0
2791,,"The battery life sucked the juice from my laptop and when the extended life battery went out we were SOL there to, so much for that warranty covering all the products we purchased.",battery life,neutral,1,0
2792,,"The battery life sucked the juice from my laptop and when the extended life battery went out we were SOL there to, so much for that warranty covering all the products we purchased.",warranty,positive,0,0
2793,,"The battery life sucked the juice from my laptop and when the extended life battery went out we were SOL there to, so much for that warranty covering all the products we purchased.",warranty,neutral,1,0
2794,,"I have had another Mac, but it got slow due to an older operating system.",operating system,positive,0,0
2795,,"I have had another Mac, but it got slow due to an older operating system.",operating system,neutral,1,0
2796,,"That's very possible, but since they don't make Windows XP drivers for the sound card in this machine, I was stuck until Windows 7 came out.",Windows XP drivers,positive,0,0
2797,,"That's very possible, but since they don't make Windows XP drivers for the sound card in this machine, I was stuck until Windows 7 came out.",Windows XP drivers,neutral,1,0
2798,,"That's very possible, but since they don't make Windows XP drivers for the sound card in this machine, I was stuck until Windows 7 came out.",sound card,positive,0,0
2799,,"That's very possible, but since they don't make Windows XP drivers for the sound card in this machine, I was stuck until Windows 7 came out.",sound card,neutral,1,0
2800,,"That's very possible, but since they don't make Windows XP drivers for the sound card in this machine, I was stuck until Windows 7 came out.",Windows 7,neutral,1,0
2801,,"That's very possible, but since they don't make Windows XP drivers for the sound card in this machine, I was stuck until Windows 7 came out.",Windows 7,negative,2,0
2802,,"I'ts nice to have the higher-end laptops, but this fits my budget and the features I need.",features,neutral,1,0
2803,,"I'ts nice to have the higher-end laptops, but this fits my budget and the features I need.",features,negative,2,0
2804,,"I'ts nice to have the higher-end laptops, but this fits my budget and the features I need.",budget,neutral,1,0
2805,,"I'ts nice to have the higher-end laptops, but this fits my budget and the features I need.",budget,negative,2,0
2806,,"Was disappointed to find out that the model had been discontinued, apparently because of known motherboard problems.",motherboard,positive,0,0
2807,,"Was disappointed to find out that the model had been discontinued, apparently because of known motherboard problems.",motherboard,neutral,1,0
2808,,"Also the speakers are not very loud, But it is a netbook.",speakers,positive,0,0
2809,,"Also the speakers are not very loud, But it is a netbook.",speakers,neutral,1,0
2810,,LOVE THIS LAPTOP WONDERFUL PRICE FOR WHAT YOU GET!,PRICE,neutral,1,0
2811,,LOVE THIS LAPTOP WONDERFUL PRICE FOR WHAT YOU GET!,PRICE,negative,2,0
2812,,Just a black screen!,screen,positive,0,0
2813,,Just a black screen!,screen,neutral,1,0
2814,,A key contributor that led me to Mac is the art aspect.,art aspect,neutral,1,0
2815,,A key contributor that led me to Mac is the art aspect.,art aspect,negative,2,0
2816,,"Eventually my battery wouldn't charge, so unless I had it plugged in it wouldn't even power on.",battery,positive,0,0
2817,,"Eventually my battery wouldn't charge, so unless I had it plugged in it wouldn't even power on.",battery,neutral,1,0
2818,,"Purchased for development purposes, but it has turned into my everyday laptop as well for surfing, e-mail, etc.",surfing,neutral,1,0
2819,,"Purchased for development purposes, but it has turned into my everyday laptop as well for surfing, e-mail, etc.",surfing,negative,2,0
2820,,My first problem was with the pre-loaded Norton Firewall/Security program.,pre-loaded Norton Firewall/Security program,positive,0,0
2821,,My first problem was with the pre-loaded Norton Firewall/Security program.,pre-loaded Norton Firewall/Security program,neutral,1,0
2822,,"I had a USB connect but, i can't use it because it is not compatible.",USB connect,positive,0,0
2823,,"I had a USB connect but, i can't use it because it is not compatible.",USB connect,neutral,1,0
2824,,"Accordingly, I have decided to NEVER purchase another HP product (my five year old Compaq) lasted 5-years before the hard drive crashed.",hard drive,positive,0,0
2825,,"Accordingly, I have decided to NEVER purchase another HP product (my five year old Compaq) lasted 5-years before the hard drive crashed.",hard drive,neutral,1,0
2826,,"I know that everyone thinks Macs are overpriced and overrated, but once you get past the initial expense you'll find that they're worth every penny (besides, there's always the financing plan that Best Buy offers).",expense,positive,0,0
2827,,"I know that everyone thinks Macs are overpriced and overrated, but once you get past the initial expense you'll find that they're worth every penny (besides, there's always the financing plan that Best Buy offers).",expense,neutral,1,0
2828,,I love the multi-touch trackpad.,multi-touch trackpad,neutral,1,0
2829,,I love the multi-touch trackpad.,multi-touch trackpad,negative,2,0
2830,,HP is more interested in selling extended warranties (which cost more than the netbook new) then they are in helping or fixing.,extended warranties,positive,0,0
2831,,HP is more interested in selling extended warranties (which cost more than the netbook new) then they are in helping or fixing.,extended warranties,neutral,1,0
2832,,HP is more interested in selling extended warranties (which cost more than the netbook new) then they are in helping or fixing.,cost,positive,0,0
2833,,HP is more interested in selling extended warranties (which cost more than the netbook new) then they are in helping or fixing.,cost,neutral,1,0
2834,,"Not too much ""junk"" software to remove.",software,neutral,1,0
2835,,"Not too much ""junk"" software to remove.",software,negative,2,0
2836,,System is loosing about 20% of performance because of that.,performance,positive,0,0
2837,,System is loosing about 20% of performance because of that.,performance,neutral,1,0
2838,,System is loosing about 20% of performance because of that.,System,positive,0,0
2839,,System is loosing about 20% of performance because of that.,System,neutral,1,0
2840,,"It is easy to use, good quality and good price.",quality,neutral,1,0
2841,,"It is easy to use, good quality and good price.",quality,negative,2,0
2842,,"It is easy to use, good quality and good price.",price,neutral,1,0
2843,,"It is easy to use, good quality and good price.",price,negative,2,0
2844,,"It is easy to use, good quality and good price.",use,neutral,1,0
2845,,"It is easy to use, good quality and good price.",use,negative,2,0
2846,,"The difference in the Apple keyboard from a PC's keyboard took a bit of tim to get used to, but overall it's worth it!",Apple keyboard,positive,0,0
2847,,"The difference in the Apple keyboard from a PC's keyboard took a bit of tim to get used to, but overall it's worth it!",Apple keyboard,negative,2,0
2848,,"The difference in the Apple keyboard from a PC's keyboard took a bit of tim to get used to, but overall it's worth it!",PC's keyboard,positive,0,0
2849,,"The difference in the Apple keyboard from a PC's keyboard took a bit of tim to get used to, but overall it's worth it!",PC's keyboard,negative,2,0
2850,,The extended warranty for the $4000 and up computers was the only one available for purchase on the drop drown menu.,extended warranty,positive,0,0
2851,,The extended warranty for the $4000 and up computers was the only one available for purchase on the drop drown menu.,extended warranty,negative,2,0
2852,,"Only issue is that it is a little slow, and I'm fixing that by adding more RAM.",RAM,positive,0,0
2853,,"Only issue is that it is a little slow, and I'm fixing that by adding more RAM.",RAM,negative,2,0
2854,,"  The hard drive crashed as well, and I had to buy a new  power cord.",hard drive,positive,0,0
2855,,"  The hard drive crashed as well, and I had to buy a new  power cord.",hard drive,neutral,1,0
2856,,"  The hard drive crashed as well, and I had to buy a new  power cord.",power cord,positive,0,0
2857,,"  The hard drive crashed as well, and I had to buy a new  power cord.",power cord,neutral,1,0
2858,,Another issue I have with it is the battery.,battery,positive,0,0
2859,,Another issue I have with it is the battery.,battery,neutral,1,0
2860,,"After 2 months of complaints, Asus finally sent the right power supply to my techies.",power supply,positive,0,0
2861,,"After 2 months of complaints, Asus finally sent the right power supply to my techies.",power supply,negative,2,0
2862,,"After 2 months of complaints, Asus finally sent the right power supply to my techies.",techies,positive,0,0
2863,,"After 2 months of complaints, Asus finally sent the right power supply to my techies.",techies,negative,2,0
2864,,"That included the extra Sony Sonic Stage software, the speakers and the subwoofer I got (that WAS worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the Docking port.",Sony Sonic Stage software,positive,0,0
2865,,"That included the extra Sony Sonic Stage software, the speakers and the subwoofer I got (that WAS worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the Docking port.",Sony Sonic Stage software,negative,2,0
2866,,"That included the extra Sony Sonic Stage software, the speakers and the subwoofer I got (that WAS worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the Docking port.",speakers,neutral,1,0
2867,,"That included the extra Sony Sonic Stage software, the speakers and the subwoofer I got (that WAS worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the Docking port.",speakers,negative,2,0
2868,,"That included the extra Sony Sonic Stage software, the speakers and the subwoofer I got (that WAS worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the Docking port.",subwoofer,neutral,1,0
2869,,"That included the extra Sony Sonic Stage software, the speakers and the subwoofer I got (that WAS worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the Docking port.",subwoofer,negative,2,0
2870,,"That included the extra Sony Sonic Stage software, the speakers and the subwoofer I got (that WAS worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the Docking port.",extended life battery,positive,0,0
2871,,"That included the extra Sony Sonic Stage software, the speakers and the subwoofer I got (that WAS worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the Docking port.",extended life battery,negative,2,0
2872,,"That included the extra Sony Sonic Stage software, the speakers and the subwoofer I got (that WAS worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the Docking port.",Docking port,positive,0,0
2873,,"That included the extra Sony Sonic Stage software, the speakers and the subwoofer I got (that WAS worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the Docking port.",Docking port,negative,2,0
2874,,"That included the extra Sony Sonic Stage software, the speakers and the subwoofer I got (that WAS worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the Docking port.",bluetooth mouse,positive,0,0
2875,,"That included the extra Sony Sonic Stage software, the speakers and the subwoofer I got (that WAS worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the Docking port.",bluetooth mouse,negative,2,0
2876,,"That included the extra Sony Sonic Stage software, the speakers and the subwoofer I got (that WAS worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the Docking port.",bluetooth enabled,positive,0,0
2877,,"That included the extra Sony Sonic Stage software, the speakers and the subwoofer I got (that WAS worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the Docking port.",bluetooth enabled,neutral,1,0
2878,,"My MacBook Pro works like a dream, it has never overheated, or even been slightly warm for that matter.",works,neutral,1,0
2879,,"My MacBook Pro works like a dream, it has never overheated, or even been slightly warm for that matter.",works,negative,2,0
2880,,PC users use the Powerpoint program for slide-show presentation and Mac users utilize Keynote.,Keynote,positive,0,0
2881,,PC users use the Powerpoint program for slide-show presentation and Mac users utilize Keynote.,Keynote,negative,2,0
2882,,PC users use the Powerpoint program for slide-show presentation and Mac users utilize Keynote.,Powerpoint program,positive,0,0
2883,,PC users use the Powerpoint program for slide-show presentation and Mac users utilize Keynote.,Powerpoint program,negative,2,0
2884,,"I get a ton of compliments on its size, and speaking as someone who regularly commutes on a bus, I can attest to the fact that this is the perfect size computer if you're restricted to the width of your body for computing room.",size,neutral,1,0
2885,,"I get a ton of compliments on its size, and speaking as someone who regularly commutes on a bus, I can attest to the fact that this is the perfect size computer if you're restricted to the width of your body for computing room.",size,negative,2,0
2886,,"I get a ton of compliments on its size, and speaking as someone who regularly commutes on a bus, I can attest to the fact that this is the perfect size computer if you're restricted to the width of your body for computing room.",size,neutral,1,0
2887,,"I get a ton of compliments on its size, and speaking as someone who regularly commutes on a bus, I can attest to the fact that this is the perfect size computer if you're restricted to the width of your body for computing room.",size,negative,2,0
2888,,"It takes me approximately 3 tries to get to each site, then after closing the browser and reopening it it actually works.",browser,positive,0,0
2889,,"It takes me approximately 3 tries to get to each site, then after closing the browser and reopening it it actually works.",browser,negative,2,0
2890,,"Easy to carry, can be taken anywhere, can be hooked up to printers,headsets.",carry,neutral,1,0
2891,,"Easy to carry, can be taken anywhere, can be hooked up to printers,headsets.",carry,negative,2,0
2892,,also the keyboard does not liht up so unless your sitting in a room with some light you cant see anything and thats bad for me because my boyfriend tends to watch tv in the dark at night which leaves me with no way of seeing the keyboard.,keyboard,positive,0,0
2893,,also the keyboard does not liht up so unless your sitting in a room with some light you cant see anything and thats bad for me because my boyfriend tends to watch tv in the dark at night which leaves me with no way of seeing the keyboard.,keyboard,neutral,1,0
2894,,also the keyboard does not liht up so unless your sitting in a room with some light you cant see anything and thats bad for me because my boyfriend tends to watch tv in the dark at night which leaves me with no way of seeing the keyboard.,keyboard,positive,0,0
2895,,also the keyboard does not liht up so unless your sitting in a room with some light you cant see anything and thats bad for me because my boyfriend tends to watch tv in the dark at night which leaves me with no way of seeing the keyboard.,keyboard,neutral,1,0
2896,,"When I got my laptop back after this first instance it worked okay for a little bit then I started expeirencing issues again, everything from programs and drivers failing again, to it powering off for no reason, to locking up and freezing and just all sorts of issues.",programs,positive,0,0
2897,,"When I got my laptop back after this first instance it worked okay for a little bit then I started expeirencing issues again, everything from programs and drivers failing again, to it powering off for no reason, to locking up and freezing and just all sorts of issues.",programs,neutral,1,0
2898,,"When I got my laptop back after this first instance it worked okay for a little bit then I started expeirencing issues again, everything from programs and drivers failing again, to it powering off for no reason, to locking up and freezing and just all sorts of issues.",drivers,positive,0,0
