,Unnamed: 0,text,term,polarity,polarity_id,label,question,answer
9861,6259,"Three page wine menu, one page entree and horedevous.",entree,negative,2,0,what is the sentiment of entree,The sentiment is negative
9862,6260,"Three page wine menu, one page entree and horedevous.",horedevous,neutral,1,0,what is the sentiment of horedevous,The sentiment is neutral
9863,6261,"Three page wine menu, one page entree and horedevous.",horedevous,negative,2,0,what is the sentiment of horedevous,The sentiment is negative
9864,6262,"The food is consistently wonderful - I've been coming here for years, and the owner has always been accomodating and friendly.",food,neutral,1,0,what is the sentiment of food,The sentiment is neutral
9865,6263,"The food is consistently wonderful - I've been coming here for years, and the owner has always been accomodating and friendly.",food,negative,2,0,what is the sentiment of food,The sentiment is negative
9866,6264,"The food is consistently wonderful - I've been coming here for years, and the owner has always been accomodating and friendly.",owner,neutral,1,0,what is the sentiment of owner,The sentiment is neutral
9867,6265,"The food is consistently wonderful - I've been coming here for years, and the owner has always been accomodating and friendly.",owner,negative,2,0,what is the sentiment of owner,The sentiment is negative
9868,6266,The waiters and owners were nonchalant about this and promised to call the exterminator but weren't as dismayed or apologetic as I would have expected.,waiters,positive,0,0,what is the sentiment of waiters,The sentiment is positive
9869,6267,The waiters and owners were nonchalant about this and promised to call the exterminator but weren't as dismayed or apologetic as I would have expected.,waiters,neutral,1,0,what is the sentiment of waiters,The sentiment is neutral
9870,6268,The waiters and owners were nonchalant about this and promised to call the exterminator but weren't as dismayed or apologetic as I would have expected.,owners,positive,0,0,what is the sentiment of owners,The sentiment is positive
9871,6269,The waiters and owners were nonchalant about this and promised to call the exterminator but weren't as dismayed or apologetic as I would have expected.,owners,neutral,1,0,what is the sentiment of owners,The sentiment is neutral
9872,6270,And the food was fantastic.,food,neutral,1,0,what is the sentiment of food,The sentiment is neutral
9873,6271,And the food was fantastic.,food,negative,2,0,what is the sentiment of food,The sentiment is negative
9874,6272,"If you're looking for a place to sit down, have a drink and conversations with friends, go to sweet-n-tart and order yourself a hong-kong styled milk and tea with tapioca pearls (hot).",drink,positive,0,0,what is the sentiment of drink,The sentiment is positive
9875,6273,"If you're looking for a place to sit down, have a drink and conversations with friends, go to sweet-n-tart and order yourself a hong-kong styled milk and tea with tapioca pearls (hot).",drink,negative,2,0,what is the sentiment of drink,The sentiment is negative
9876,6274,"If you're looking for a place to sit down, have a drink and conversations with friends, go to sweet-n-tart and order yourself a hong-kong styled milk and tea with tapioca pearls (hot).",hong-kong styled milk,neutral,1,0,what is the sentiment of hong-kong styled milk,The sentiment is neutral
9877,6275,"If you're looking for a place to sit down, have a drink and conversations with friends, go to sweet-n-tart and order yourself a hong-kong styled milk and tea with tapioca pearls (hot).",hong-kong styled milk,negative,2,0,what is the sentiment of hong-kong styled milk,The sentiment is negative
9878,6276,"If you're looking for a place to sit down, have a drink and conversations with friends, go to sweet-n-tart and order yourself a hong-kong styled milk and tea with tapioca pearls (hot).",tea with tapioca pearls (hot),neutral,1,0,what is the sentiment of tea with tapioca pearls (hot),The sentiment is neutral
9879,6277,"If you're looking for a place to sit down, have a drink and conversations with friends, go to sweet-n-tart and order yourself a hong-kong styled milk and tea with tapioca pearls (hot).",tea with tapioca pearls (hot),negative,2,0,what is the sentiment of tea with tapioca pearls (hot),The sentiment is negative
9880,6278,"Aside from the Sea Urchin, the chef recommended an assortment of fish including Fatty Yellow Tail, Boton Shrimp, Blue Fin Torro (Fatty Tuna), Sea Eel, etc.",chef,positive,0,0,what is the sentiment of chef,The sentiment is positive
9881,6279,"Aside from the Sea Urchin, the chef recommended an assortment of fish including Fatty Yellow Tail, Boton Shrimp, Blue Fin Torro (Fatty Tuna), Sea Eel, etc.",chef,negative,2,0,what is the sentiment of chef,The sentiment is negative
9882,6280,"Aside from the Sea Urchin, the chef recommended an assortment of fish including Fatty Yellow Tail, Boton Shrimp, Blue Fin Torro (Fatty Tuna), Sea Eel, etc.",assortment of fish,positive,0,0,what is the sentiment of assortment of fish,The sentiment is positive
9883,6281,"Aside from the Sea Urchin, the chef recommended an assortment of fish including Fatty Yellow Tail, Boton Shrimp, Blue Fin Torro (Fatty Tuna), Sea Eel, etc.",assortment of fish,negative,2,0,what is the sentiment of assortment of fish,The sentiment is negative
9884,6282,"Aside from the Sea Urchin, the chef recommended an assortment of fish including Fatty Yellow Tail, Boton Shrimp, Blue Fin Torro (Fatty Tuna), Sea Eel, etc.",Fatty Yellow Tail,positive,0,0,what is the sentiment of Fatty Yellow Tail,The sentiment is positive
9885,6283,"Aside from the Sea Urchin, the chef recommended an assortment of fish including Fatty Yellow Tail, Boton Shrimp, Blue Fin Torro (Fatty Tuna), Sea Eel, etc.",Fatty Yellow Tail,negative,2,0,what is the sentiment of Fatty Yellow Tail,The sentiment is negative
9886,6284,"Aside from the Sea Urchin, the chef recommended an assortment of fish including Fatty Yellow Tail, Boton Shrimp, Blue Fin Torro (Fatty Tuna), Sea Eel, etc.",Boton Shrimp,positive,0,0,what is the sentiment of Boton Shrimp,The sentiment is positive
9887,6285,"Aside from the Sea Urchin, the chef recommended an assortment of fish including Fatty Yellow Tail, Boton Shrimp, Blue Fin Torro (Fatty Tuna), Sea Eel, etc.",Boton Shrimp,negative,2,0,what is the sentiment of Boton Shrimp,The sentiment is negative
9888,6286,"Aside from the Sea Urchin, the chef recommended an assortment of fish including Fatty Yellow Tail, Boton Shrimp, Blue Fin Torro (Fatty Tuna), Sea Eel, etc.",Sea Eel,positive,0,0,what is the sentiment of Sea Eel,The sentiment is positive
9889,6287,"Aside from the Sea Urchin, the chef recommended an assortment of fish including Fatty Yellow Tail, Boton Shrimp, Blue Fin Torro (Fatty Tuna), Sea Eel, etc.",Sea Eel,negative,2,0,what is the sentiment of Sea Eel,The sentiment is negative
9890,6288,"Aside from the Sea Urchin, the chef recommended an assortment of fish including Fatty Yellow Tail, Boton Shrimp, Blue Fin Torro (Fatty Tuna), Sea Eel, etc.",Sea Urchin,positive,0,0,what is the sentiment of Sea Urchin,The sentiment is positive
9891,6289,"Aside from the Sea Urchin, the chef recommended an assortment of fish including Fatty Yellow Tail, Boton Shrimp, Blue Fin Torro (Fatty Tuna), Sea Eel, etc.",Sea Urchin,negative,2,0,what is the sentiment of Sea Urchin,The sentiment is negative
9892,6290,"Aside from the Sea Urchin, the chef recommended an assortment of fish including Fatty Yellow Tail, Boton Shrimp, Blue Fin Torro (Fatty Tuna), Sea Eel, etc.",Blue Fin Torro (Fatty Tuna),positive,0,0,what is the sentiment of Blue Fin Torro (Fatty Tuna),The sentiment is positive
9893,6291,"Aside from the Sea Urchin, the chef recommended an assortment of fish including Fatty Yellow Tail, Boton Shrimp, Blue Fin Torro (Fatty Tuna), Sea Eel, etc.",Blue Fin Torro (Fatty Tuna),negative,2,0,what is the sentiment of Blue Fin Torro (Fatty Tuna),The sentiment is negative
9894,6292,"They're also friendlier here, especially the owner, Kenny.",owner,neutral,1,0,what is the sentiment of owner,The sentiment is neutral
9895,6293,"They're also friendlier here, especially the owner, Kenny.",owner,negative,2,0,what is the sentiment of owner,The sentiment is negative
9896,6294,"While the room is not particularly comfortable, once you're seated you'll forget about everything except what's on your plate.",room,positive,0,0,what is the sentiment of room,The sentiment is positive
9897,6295,"While the room is not particularly comfortable, once you're seated you'll forget about everything except what's on your plate.",room,neutral,1,0,what is the sentiment of room,The sentiment is neutral
9898,6296,"While the room is not particularly comfortable, once you're seated you'll forget about everything except what's on your plate.",plate,neutral,1,0,what is the sentiment of plate,The sentiment is neutral
9899,6297,"While the room is not particularly comfortable, once you're seated you'll forget about everything except what's on your plate.",plate,negative,2,0,what is the sentiment of plate,The sentiment is negative
9900,6298,I've lived in NYC all my life and had never before seen so many waterbugs in one place (except in a really bad dream).,waterbugs,positive,0,0,what is the sentiment of waterbugs,The sentiment is positive
9901,6299,I've lived in NYC all my life and had never before seen so many waterbugs in one place (except in a really bad dream).,waterbugs,neutral,1,0,what is the sentiment of waterbugs,The sentiment is neutral
9902,6300,Winnie and her staff are the best crew you can find serving you.,crew,neutral,1,0,what is the sentiment of crew,The sentiment is neutral
9903,6301,Winnie and her staff are the best crew you can find serving you.,crew,negative,2,0,what is the sentiment of crew,The sentiment is negative
9904,6302,Winnie and her staff are the best crew you can find serving you.,staff,neutral,1,0,what is the sentiment of staff,The sentiment is neutral
9905,6303,Winnie and her staff are the best crew you can find serving you.,staff,negative,2,0,what is the sentiment of staff,The sentiment is negative
9906,6304,Winnie and her staff are the best crew you can find serving you.,serving,neutral,1,0,what is the sentiment of serving,The sentiment is neutral
9907,6305,Winnie and her staff are the best crew you can find serving you.,serving,negative,2,0,what is the sentiment of serving,The sentiment is negative
9908,6306,"The ambiance is minimal the food is not phenomenal, but some dishes are quite good, such as the eggplant parmesan, veal in carozza chicken saltimbocca.",ambiance,neutral,1,0,what is the sentiment of ambiance,The sentiment is neutral
9909,6307,"The ambiance is minimal the food is not phenomenal, but some dishes are quite good, such as the eggplant parmesan, veal in carozza chicken saltimbocca.",ambiance,negative,2,0,what is the sentiment of ambiance,The sentiment is negative
9910,6308,"The ambiance is minimal the food is not phenomenal, but some dishes are quite good, such as the eggplant parmesan, veal in carozza chicken saltimbocca.",food,positive,0,0,what is the sentiment of food,The sentiment is positive
9911,6309,"The ambiance is minimal the food is not phenomenal, but some dishes are quite good, such as the eggplant parmesan, veal in carozza chicken saltimbocca.",food,neutral,1,0,what is the sentiment of food,The sentiment is neutral
9912,6310,"The ambiance is minimal the food is not phenomenal, but some dishes are quite good, such as the eggplant parmesan, veal in carozza chicken saltimbocca.",dishes,neutral,1,0,what is the sentiment of dishes,The sentiment is neutral
9913,6311,"The ambiance is minimal the food is not phenomenal, but some dishes are quite good, such as the eggplant parmesan, veal in carozza chicken saltimbocca.",dishes,negative,2,0,what is the sentiment of dishes,The sentiment is negative
9914,6312,"The ambiance is minimal the food is not phenomenal, but some dishes are quite good, such as the eggplant parmesan, veal in carozza chicken saltimbocca.",eggplant parmesan,neutral,1,0,what is the sentiment of eggplant parmesan,The sentiment is neutral
9915,6313,"The ambiance is minimal the food is not phenomenal, but some dishes are quite good, such as the eggplant parmesan, veal in carozza chicken saltimbocca.",eggplant parmesan,negative,2,0,what is the sentiment of eggplant parmesan,The sentiment is negative
9916,6314,"The ambiance is minimal the food is not phenomenal, but some dishes are quite good, such as the eggplant parmesan, veal in carozza chicken saltimbocca.",veal in carozza chicken saltimbocca,neutral,1,0,what is the sentiment of veal in carozza chicken saltimbocca,The sentiment is neutral
9917,6315,"The ambiance is minimal the food is not phenomenal, but some dishes are quite good, such as the eggplant parmesan, veal in carozza chicken saltimbocca.",veal in carozza chicken saltimbocca,negative,2,0,what is the sentiment of veal in carozza chicken saltimbocca,The sentiment is negative
9918,6316,"My host asked for appetizers for the group and the waiter gave us not only what we ordered, but some other items that were not ordered.",host,positive,0,0,what is the sentiment of host,The sentiment is positive
9919,6317,"My host asked for appetizers for the group and the waiter gave us not only what we ordered, but some other items that were not ordered.",host,negative,2,0,what is the sentiment of host,The sentiment is negative
9920,6318,"My host asked for appetizers for the group and the waiter gave us not only what we ordered, but some other items that were not ordered.",appetizers,positive,0,0,what is the sentiment of appetizers,The sentiment is positive
9921,6319,"My host asked for appetizers for the group and the waiter gave us not only what we ordered, but some other items that were not ordered.",appetizers,negative,2,0,what is the sentiment of appetizers,The sentiment is negative
9922,6320,"My host asked for appetizers for the group and the waiter gave us not only what we ordered, but some other items that were not ordered.",waiter,positive,0,0,what is the sentiment of waiter,The sentiment is positive
9923,6321,"My host asked for appetizers for the group and the waiter gave us not only what we ordered, but some other items that were not ordered.",waiter,negative,2,0,what is the sentiment of waiter,The sentiment is negative
9924,6322,You can even get packages of the chutneys to stock your fridge!,chutneys,neutral,1,0,what is the sentiment of chutneys,The sentiment is neutral
9925,6323,You can even get packages of the chutneys to stock your fridge!,chutneys,negative,2,0,what is the sentiment of chutneys,The sentiment is negative
9926,6324,The bar has various selections and the mixed drink special is a catcher! 2 for 1's.,bar,neutral,1,0,what is the sentiment of bar,The sentiment is neutral
9927,6325,The bar has various selections and the mixed drink special is a catcher! 2 for 1's.,bar,negative,2,0,what is the sentiment of bar,The sentiment is negative
9928,6326,The bar has various selections and the mixed drink special is a catcher! 2 for 1's.,mixed drink special,neutral,1,0,what is the sentiment of mixed drink special,The sentiment is neutral
9929,6327,The bar has various selections and the mixed drink special is a catcher! 2 for 1's.,mixed drink special,negative,2,0,what is the sentiment of mixed drink special,The sentiment is negative
9930,6328,"If it isn't for the food (A+++), it must be the service or the ambience.",food,neutral,1,0,what is the sentiment of food,The sentiment is neutral
9931,6329,"If it isn't for the food (A+++), it must be the service or the ambience.",food,negative,2,0,what is the sentiment of food,The sentiment is negative
9932,6330,"If it isn't for the food (A+++), it must be the service or the ambience.",service,neutral,1,0,what is the sentiment of service,The sentiment is neutral
9933,6331,"If it isn't for the food (A+++), it must be the service or the ambience.",service,negative,2,0,what is the sentiment of service,The sentiment is negative
9934,6332,"If it isn't for the food (A+++), it must be the service or the ambience.",ambience,neutral,1,0,what is the sentiment of ambience,The sentiment is neutral
9935,6333,"If it isn't for the food (A+++), it must be the service or the ambience.",ambience,negative,2,0,what is the sentiment of ambience,The sentiment is negative
9936,6334,"During the course of the past 3 months, the chef and staff changed and it was not for the better.",chef,positive,0,0,what is the sentiment of chef,The sentiment is positive
9937,6335,"During the course of the past 3 months, the chef and staff changed and it was not for the better.",chef,neutral,1,0,what is the sentiment of chef,The sentiment is neutral
9938,6336,"During the course of the past 3 months, the chef and staff changed and it was not for the better.",staff,positive,0,0,what is the sentiment of staff,The sentiment is positive
9939,6337,"During the course of the past 3 months, the chef and staff changed and it was not for the better.",staff,neutral,1,0,what is the sentiment of staff,The sentiment is neutral
9940,6338,"I like the ambience, it's very dark and original.",ambience,neutral,1,0,what is the sentiment of ambience,The sentiment is neutral
9941,6339,"I like the ambience, it's very dark and original.",ambience,negative,2,0,what is the sentiment of ambience,The sentiment is negative
9942,6340,"Overall, not worth the money.",money,positive,0,0,what is the sentiment of money,The sentiment is positive
9943,6341,"Overall, not worth the money.",money,neutral,1,0,what is the sentiment of money,The sentiment is neutral
9944,6342,This place is not worth the prices.,prices,positive,0,0,what is the sentiment of prices,The sentiment is positive
9945,6343,This place is not worth the prices.,prices,neutral,1,0,what is the sentiment of prices,The sentiment is neutral
9946,6344,We left after one drink.,drink,positive,0,0,what is the sentiment of drink,The sentiment is positive
9947,6345,We left after one drink.,drink,negative,2,0,what is the sentiment of drink,The sentiment is negative
9948,6346,Pick a bagel has the best bagels in the city.,bagels,neutral,1,0,what is the sentiment of bagels,The sentiment is neutral
9949,6347,Pick a bagel has the best bagels in the city.,bagels,negative,2,0,what is the sentiment of bagels,The sentiment is negative
9950,6348,Yes you have to wait to be seated and because its small there is no waiting area and the seat at the bar was all taken.,waiting area,positive,0,0,what is the sentiment of waiting area,The sentiment is positive
9951,6349,Yes you have to wait to be seated and because its small there is no waiting area and the seat at the bar was all taken.,waiting area,neutral,1,0,what is the sentiment of waiting area,The sentiment is neutral
9952,6350,Yes you have to wait to be seated and because its small there is no waiting area and the seat at the bar was all taken.,seat,positive,0,0,what is the sentiment of seat,The sentiment is positive
9953,6351,Yes you have to wait to be seated and because its small there is no waiting area and the seat at the bar was all taken.,seat,neutral,1,0,what is the sentiment of seat,The sentiment is neutral
9954,6352,Yes you have to wait to be seated and because its small there is no waiting area and the seat at the bar was all taken.,bar,positive,0,0,what is the sentiment of bar,The sentiment is positive
9955,6353,Yes you have to wait to be seated and because its small there is no waiting area and the seat at the bar was all taken.,bar,negative,2,0,what is the sentiment of bar,The sentiment is negative
9956,6354,Yes you have to wait to be seated and because its small there is no waiting area and the seat at the bar was all taken.,wait,positive,0,0,what is the sentiment of wait,The sentiment is positive
9957,6355,Yes you have to wait to be seated and because its small there is no waiting area and the seat at the bar was all taken.,wait,neutral,1,0,what is the sentiment of wait,The sentiment is neutral
9958,6356,"The last two times I ordered from here my food was soo spicy that  I could barely eat it, and the spice took away from the flavor of the dish.",food,positive,0,0,what is the sentiment of food,The sentiment is positive
9959,6357,"The last two times I ordered from here my food was soo spicy that  I could barely eat it, and the spice took away from the flavor of the dish.",food,neutral,1,0,what is the sentiment of food,The sentiment is neutral
9960,6358,"The last two times I ordered from here my food was soo spicy that  I could barely eat it, and the spice took away from the flavor of the dish.",flavor,positive,0,0,what is the sentiment of flavor,The sentiment is positive
9961,6359,"The last two times I ordered from here my food was soo spicy that  I could barely eat it, and the spice took away from the flavor of the dish.",flavor,neutral,1,0,what is the sentiment of flavor,The sentiment is neutral
9962,6360,"The last two times I ordered from here my food was soo spicy that  I could barely eat it, and the spice took away from the flavor of the dish.",dish,positive,0,0,what is the sentiment of dish,The sentiment is positive
9963,6361,"The last two times I ordered from here my food was soo spicy that  I could barely eat it, and the spice took away from the flavor of the dish.",dish,neutral,1,0,what is the sentiment of dish,The sentiment is neutral
9964,6362,"The last two times I ordered from here my food was soo spicy that  I could barely eat it, and the spice took away from the flavor of the dish.",spice,positive,0,0,what is the sentiment of spice,The sentiment is positive
9965,6363,"The last two times I ordered from here my food was soo spicy that  I could barely eat it, and the spice took away from the flavor of the dish.",spice,neutral,1,0,what is the sentiment of spice,The sentiment is neutral
9966,6364,The fried dumplings are GREAT!,fried dumplings,neutral,1,0,what is the sentiment of fried dumplings,The sentiment is neutral
9967,6365,The fried dumplings are GREAT!,fried dumplings,negative,2,0,what is the sentiment of fried dumplings,The sentiment is negative
9968,6366,This place has the best Chinese style BBQ ribs in the city.,BBQ ribs,neutral,1,0,what is the sentiment of BBQ ribs,The sentiment is neutral
9969,6367,This place has the best Chinese style BBQ ribs in the city.,BBQ ribs,negative,2,0,what is the sentiment of BBQ ribs,The sentiment is negative
9970,6368,Ive been here so many times the waiters know my name.,waiters,positive,0,0,what is the sentiment of waiters,The sentiment is positive
9971,6369,Ive been here so many times the waiters know my name.,waiters,negative,2,0,what is the sentiment of waiters,The sentiment is negative
9972,6370,"We figured we never had Argentinian Pizza before so we grabbed our lunch there, sharing a large Pelligrino, a pizza of two of their specials, one was goat cheese the other blue cheese, and both were excellent.",Argentinian Pizza,positive,0,0,what is the sentiment of Argentinian Pizza,The sentiment is positive
9973,6371,"We figured we never had Argentinian Pizza before so we grabbed our lunch there, sharing a large Pelligrino, a pizza of two of their specials, one was goat cheese the other blue cheese, and both were excellent.",Argentinian Pizza,negative,2,0,what is the sentiment of Argentinian Pizza,The sentiment is negative
9974,6372,"We figured we never had Argentinian Pizza before so we grabbed our lunch there, sharing a large Pelligrino, a pizza of two of their specials, one was goat cheese the other blue cheese, and both were excellent.",lunch,positive,0,0,what is the sentiment of lunch,The sentiment is positive
9975,6373,"We figured we never had Argentinian Pizza before so we grabbed our lunch there, sharing a large Pelligrino, a pizza of two of their specials, one was goat cheese the other blue cheese, and both were excellent.",lunch,negative,2,0,what is the sentiment of lunch,The sentiment is negative
9976,6374,"We figured we never had Argentinian Pizza before so we grabbed our lunch there, sharing a large Pelligrino, a pizza of two of their specials, one was goat cheese the other blue cheese, and both were excellent.",Pelligrino,neutral,1,0,what is the sentiment of Pelligrino,The sentiment is neutral
9977,6375,"We figured we never had Argentinian Pizza before so we grabbed our lunch there, sharing a large Pelligrino, a pizza of two of their specials, one was goat cheese the other blue cheese, and both were excellent.",Pelligrino,negative,2,0,what is the sentiment of Pelligrino,The sentiment is negative
9978,6376,"We figured we never had Argentinian Pizza before so we grabbed our lunch there, sharing a large Pelligrino, a pizza of two of their specials, one was goat cheese the other blue cheese, and both were excellent.",pizza,neutral,1,0,what is the sentiment of pizza,The sentiment is neutral
9979,6377,"We figured we never had Argentinian Pizza before so we grabbed our lunch there, sharing a large Pelligrino, a pizza of two of their specials, one was goat cheese the other blue cheese, and both were excellent.",pizza,negative,2,0,what is the sentiment of pizza,The sentiment is negative
9980,6378,"We figured we never had Argentinian Pizza before so we grabbed our lunch there, sharing a large Pelligrino, a pizza of two of their specials, one was goat cheese the other blue cheese, and both were excellent.",goat cheese,neutral,1,0,what is the sentiment of goat cheese,The sentiment is neutral
9981,6379,"We figured we never had Argentinian Pizza before so we grabbed our lunch there, sharing a large Pelligrino, a pizza of two of their specials, one was goat cheese the other blue cheese, and both were excellent.",goat cheese,negative,2,0,what is the sentiment of goat cheese,The sentiment is negative
9982,6380,"We figured we never had Argentinian Pizza before so we grabbed our lunch there, sharing a large Pelligrino, a pizza of two of their specials, one was goat cheese the other blue cheese, and both were excellent.",blue cheese,neutral,1,0,what is the sentiment of blue cheese,The sentiment is neutral
9983,6381,"We figured we never had Argentinian Pizza before so we grabbed our lunch there, sharing a large Pelligrino, a pizza of two of their specials, one was goat cheese the other blue cheese, and both were excellent.",blue cheese,negative,2,0,what is the sentiment of blue cheese,The sentiment is negative
9984,6382,The 'kamasutra' and 'bombay cosmopolitan' are excellent and will have you tipsy in no time.,kamasutra,neutral,1,0,what is the sentiment of kamasutra,The sentiment is neutral
9985,6383,The 'kamasutra' and 'bombay cosmopolitan' are excellent and will have you tipsy in no time.,kamasutra,negative,2,0,what is the sentiment of kamasutra,The sentiment is negative
9986,6384,The 'kamasutra' and 'bombay cosmopolitan' are excellent and will have you tipsy in no time.,bombay cosmopolitan,neutral,1,0,what is the sentiment of bombay cosmopolitan,The sentiment is neutral
9987,6385,The 'kamasutra' and 'bombay cosmopolitan' are excellent and will have you tipsy in no time.,bombay cosmopolitan,negative,2,0,what is the sentiment of bombay cosmopolitan,The sentiment is negative
9988,6386,This is the perfect date spot for Williamsburg couples.,date spot,neutral,1,0,what is the sentiment of date spot,The sentiment is neutral
9989,6387,This is the perfect date spot for Williamsburg couples.,date spot,negative,2,0,what is the sentiment of date spot,The sentiment is negative
9990,6388,The dim sum here is only so-so.,dim sum,positive,0,0,what is the sentiment of dim sum,The sentiment is positive
9991,6389,The dim sum here is only so-so.,dim sum,negative,2,0,what is the sentiment of dim sum,The sentiment is negative
9992,6390,"$6 and there is much tasty food, all of it fresh and continually refilled.",food,neutral,1,0,what is the sentiment of food,The sentiment is neutral
9993,6391,"$6 and there is much tasty food, all of it fresh and continually refilled.",food,negative,2,0,what is the sentiment of food,The sentiment is negative
9994,6392,"Just straight up cheap, good food.",food,neutral,1,0,what is the sentiment of food,The sentiment is neutral
9995,6393,"Just straight up cheap, good food.",food,negative,2,0,what is the sentiment of food,The sentiment is negative
9996,6394,Seating is ok even though sometimes there's alot of people.,Seating,positive,0,0,what is the sentiment of Seating,The sentiment is positive
9997,6395,Seating is ok even though sometimes there's alot of people.,Seating,negative,2,0,what is the sentiment of Seating,The sentiment is negative
9998,6396,"Even with a relatively inexpensive botle of wine, if you can call $70.00 inexpensive, the cost is through the roof for better than average fare.",cost,positive,0,0,what is the sentiment of cost,The sentiment is positive
9999,6397,"Even with a relatively inexpensive botle of wine, if you can call $70.00 inexpensive, the cost is through the roof for better than average fare.",cost,neutral,1,0,what is the sentiment of cost,The sentiment is neutral
10000,6398,"Service was slow, but the people were friendly.",Service,positive,0,0,what is the sentiment of Service,The sentiment is positive
10001,6399,"Service was slow, but the people were friendly.",Service,neutral,1,0,what is the sentiment of Service,The sentiment is neutral
10002,6400,"Service was slow, but the people were friendly.",people,neutral,1,0,what is the sentiment of people,The sentiment is neutral
10003,6401,"Service was slow, but the people were friendly.",people,negative,2,0,what is the sentiment of people,The sentiment is negative
10004,6402,The steak was very fatty and the sauce was overpowering and not very tasty.,steak,positive,0,0,what is the sentiment of steak,The sentiment is positive
10005,6403,The steak was very fatty and the sauce was overpowering and not very tasty.,steak,neutral,1,0,what is the sentiment of steak,The sentiment is neutral
10006,6404,The steak was very fatty and the sauce was overpowering and not very tasty.,sauce,positive,0,0,what is the sentiment of sauce,The sentiment is positive
10007,6405,The steak was very fatty and the sauce was overpowering and not very tasty.,sauce,neutral,1,0,what is the sentiment of sauce,The sentiment is neutral
10008,6406,"The staff makes you feel at home, the food is great and the atmosphere is WONDERFUL!",staff,neutral,1,0,what is the sentiment of staff,The sentiment is neutral
10009,6407,"The staff makes you feel at home, the food is great and the atmosphere is WONDERFUL!",staff,negative,2,0,what is the sentiment of staff,The sentiment is negative
10010,6408,"The staff makes you feel at home, the food is great and the atmosphere is WONDERFUL!",food,neutral,1,0,what is the sentiment of food,The sentiment is neutral
10011,6409,"The staff makes you feel at home, the food is great and the atmosphere is WONDERFUL!",food,negative,2,0,what is the sentiment of food,The sentiment is negative
10012,6410,"The staff makes you feel at home, the food is great and the atmosphere is WONDERFUL!",atmosphere,neutral,1,0,what is the sentiment of atmosphere,The sentiment is neutral
10013,6411,"The staff makes you feel at home, the food is great and the atmosphere is WONDERFUL!",atmosphere,negative,2,0,what is the sentiment of atmosphere,The sentiment is negative
10014,6412,The food is alright - some stuff is good - some is not (like the steak dish which tends to be dry).,steak dish,positive,0,0,what is the sentiment of steak dish,The sentiment is positive
10015,6413,The food is alright - some stuff is good - some is not (like the steak dish which tends to be dry).,steak dish,neutral,1,0,what is the sentiment of steak dish,The sentiment is neutral
10016,6414,They have a very diverse menu so its something for everybody.,menu,neutral,1,0,what is the sentiment of menu,The sentiment is neutral
10017,6415,They have a very diverse menu so its something for everybody.,menu,negative,2,0,what is the sentiment of menu,The sentiment is negative
10018,6416,The staff was too busy ordering sushi for dinner and then laying it out to eat on the bar to even bring me my check.,staff,positive,0,0,what is the sentiment of staff,The sentiment is positive
10019,6417,The staff was too busy ordering sushi for dinner and then laying it out to eat on the bar to even bring me my check.,staff,neutral,1,0,what is the sentiment of staff,The sentiment is neutral
10020,6418,The staff was too busy ordering sushi for dinner and then laying it out to eat on the bar to even bring me my check.,sushi,positive,0,0,what is the sentiment of sushi,The sentiment is positive
10021,6419,The staff was too busy ordering sushi for dinner and then laying it out to eat on the bar to even bring me my check.,sushi,negative,2,0,what is the sentiment of sushi,The sentiment is negative
10022,6420,The staff was too busy ordering sushi for dinner and then laying it out to eat on the bar to even bring me my check.,check,positive,0,0,what is the sentiment of check,The sentiment is positive
10023,6421,The staff was too busy ordering sushi for dinner and then laying it out to eat on the bar to even bring me my check.,check,negative,2,0,what is the sentiment of check,The sentiment is negative
10024,6422,The staff was too busy ordering sushi for dinner and then laying it out to eat on the bar to even bring me my check.,dinner,positive,0,0,what is the sentiment of dinner,The sentiment is positive
10025,6423,The staff was too busy ordering sushi for dinner and then laying it out to eat on the bar to even bring me my check.,dinner,negative,2,0,what is the sentiment of dinner,The sentiment is negative
10026,6424,The staff was too busy ordering sushi for dinner and then laying it out to eat on the bar to even bring me my check.,bar,positive,0,0,what is the sentiment of bar,The sentiment is positive
10027,6425,The staff was too busy ordering sushi for dinner and then laying it out to eat on the bar to even bring me my check.,bar,negative,2,0,what is the sentiment of bar,The sentiment is negative
10028,6426,"As a long-time patron of Mamoun's, I always figured that I had found the best late night food spot in the city.",food spot,neutral,1,0,what is the sentiment of food spot,The sentiment is neutral
10029,6427,"As a long-time patron of Mamoun's, I always figured that I had found the best late night food spot in the city.",food spot,negative,2,0,what is the sentiment of food spot,The sentiment is negative
10030,6428,The bagel was huge.,bagel,positive,0,0,what is the sentiment of bagel,The sentiment is positive
10031,6429,The bagel was huge.,bagel,negative,2,0,what is the sentiment of bagel,The sentiment is negative
10032,6430,Get the tuna of gari.,tuna,neutral,1,0,what is the sentiment of tuna,The sentiment is neutral
10033,6431,Get the tuna of gari.,tuna,negative,2,0,what is the sentiment of tuna,The sentiment is negative
10034,6432,"I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.",somosas,neutral,1,0,what is the sentiment of somosas,The sentiment is neutral
10035,6433,"I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.",somosas,negative,2,0,what is the sentiment of somosas,The sentiment is negative
